14100;26950;3547
14100;26975;3547
14100;27000;3547
14100;27025;3547
14100;27050;3547
14100;27075;3547
14100;27100;3547
14100;27125;3547
14100;27150;3547
14100;27175;3547
14100;27200;3547
14100;27225;3547
14100;27250;3547
14100;27275;3547
14100;27300;3547
14100;27325;3547
14100;27350;3547
14100;27375;3547
14100;27400;3547
14100;27425;3547
14100;27450;3547
14100;27475;3547
14100;27500;3547
14100;27525;3547
14100;27550;3547
14100;27575;3547
14100;27600;3547
14100;27625;3547
14100;27650;3547
14100;27675;3547
14100;27700;3547
14100;27725;3547
14100;27750;3547
14100;27775;3547
14100;27800;3547
14100;27825;3547
14100;27850;3547
14100;27875;3547
14100;27900;3547
14100;27925;3547
14100;27950;3547
14100;27975;3547
14100;28000;3547
14100;28025;3547
14100;28050;3547
14100;28075;3547
14100;28100;3547
14100;28125;3547
14125;26875;3547
14125;26900;3547
14125;26925;3547
14125;26950;3547
14125;26975;3547
14125;27000;3547
14125;27025;3547
14125;27050;3547
14125;27075;3547
14125;27100;3547
14125;27125;3547
14125;27150;3547
14125;27175;3547
14125;27200;3547
14125;27225;3547
14125;27250;3547
14125;27275;3547
14125;27300;3547
14125;27325;3547
14125;27350;3547
14125;27375;3547
14125;27400;3547
14125;27425;3547
14125;27450;3547
14125;27475;3547
14125;27500;3547
14125;27525;3547
14125;27550;3547
14125;27575;3547
14125;27600;3547
14125;27625;3547
14125;27650;3547
14125;27675;3547
14125;27700;3547
14125;27725;3547
14125;27750;3547
14125;27775;3547
14125;27800;3547
14125;27825;3547
14125;27850;3547
14125;27875;3547
14125;27900;3547
14125;27925;3547
14125;27950;3547
14125;27975;3547
14125;28000;3547
14125;28025;3547
14125;28050;3547
14125;28075;3547
14125;28100;3547
14125;28125;3547
14150;26875;3547
14150;26900;3547
14150;26925;3547
14150;26950;3547
14150;26975;3547
14150;27000;3547
14150;27025;3547
14150;27050;3547
14150;27075;3547
14150;27100;3547
14150;27125;3547
14150;27150;3547
14150;27175;3547
14150;27200;3547
14150;27225;3547
14150;27250;3547
14150;27275;3547
14150;27300;3547
14150;27325;3547
14150;27350;3547
14150;27375;3547
14150;27400;3547
14150;27425;3547
14150;27450;3547
14150;27475;3547
14150;27500;3547
14150;27525;3547
14150;27550;3547
14150;27575;3547
14150;27600;3547
14150;27625;3547
14150;27650;3547
14150;27675;3547
14150;27700;3547
14150;27725;3547
14150;27750;3547
14150;27775;3547
14150;27800;3547
14150;27825;3547
14150;27850;3547
14150;27875;3547
14150;27900;3547
14150;27925;3547
14150;27950;3547
14150;27975;3547
14150;28000;3547
14150;28025;3547
14150;28050;3547
14150;28075;3547
14150;28100;3547
14150;28125;3547
14175;26875;3547
14175;26900;3547
14175;26925;3547
14175;26950;3547
14175;26975;3547
14175;27000;3547
14175;27025;3547
14175;27050;3547
14175;27075;3547
14175;27100;3547
14175;27125;3547
14175;27150;3547
14175;27175;3547
14175;27200;3547
14175;27225;3547
14175;27250;3547
14175;27275;3547
14175;27300;3547
14175;27325;3547
14175;27350;3547
14175;27375;3547
14175;27400;3547
14175;27425;3547
14175;27450;3547
14175;27475;3547
14175;27500;3547
14175;27525;3547
14175;27550;3547
14175;27575;3547
14175;27600;3547
14175;27625;3547
14175;27650;3547
14175;27675;3547
14175;27700;3547
14175;27725;3547
14175;27750;3547
14175;27775;3547
14175;27800;3547
14175;27825;3547
14175;27850;3547
14175;27875;3547
14175;27900;3547
14175;27925;3547
14175;27950;3547
14175;27975;3547
14175;28000;3547
14175;28025;3547
14175;28050;3547
14175;28075;3547
14175;28100;3547
14175;28125;3547
14200;26875;3547
14200;26900;3547
14200;26925;3547
14200;26950;3547
14200;26975;3547
14200;27000;3547
14200;27025;3547
14200;27050;3547
14200;27075;3547
14200;27100;3547
14200;27125;3547
14200;27150;3547
14200;27175;3547
14200;27200;3547
14200;27225;3547
14200;27250;3547
14200;27275;3547
14200;27300;3547
14200;27325;3547
14200;27350;3547
14200;27375;3547
14200;27400;3547
14200;27425;3547
14200;27450;3547
14200;27475;3547
14200;27500;3547
14200;27525;3547
14200;27550;3547
14200;27575;3547
14200;27600;3547
14200;27625;3547
14200;27650;3547
14200;27675;3547
14200;27700;3547
14200;27725;3547
14200;27750;3547
14200;27775;3547
14200;27800;3547
14200;27825;3547
14200;27850;3547
14200;27875;3547
14200;27900;3547
14200;27925;3547
14200;27950;3547
14200;27975;3547
14200;28000;3547
14200;28025;3547
14200;28050;3547
14200;28075;3547
14200;28100;3547
14200;28125;3547
14225;26900;3547
14225;26925;3547
14225;26950;3547
14225;26975;3547
14225;27000;3547
14225;27025;3547
14225;27050;3547
14225;27075;3547
14225;27100;3547
14225;27125;3547
14225;27150;3547
14225;27175;3547
14225;27200;3547
14225;27225;3547
14225;27250;3547
14225;27275;3547
14225;27300;3547
14225;27325;3547
14225;27350;3547
14225;27375;3547
14225;27400;3547
14225;27425;3547
14225;27450;3547
14225;27475;3547
14225;27500;3547
14225;27525;3547
14225;27550;3547
14225;27575;3547
14225;27600;3547
14225;27625;3547
14225;27650;3547
14225;27675;3547
14225;27700;3547
14225;27725;3547
14225;27750;3547
14225;27775;3547
14225;27800;3547
14225;27825;3547
14225;27850;3547
14225;27875;3547
14225;27900;3547
14225;27925;3547
14225;27950;3547
14225;27975;3547
14225;28000;3547
14225;28025;3547
14225;28050;3547
14225;28075;3547
14225;28100;3547
14225;28125;3547
14250;26900;3547
14250;26925;3547
14250;26950;3547
14250;26975;3547
14250;27000;3547
14250;27025;3547
14250;27050;3547
14250;27075;3547
14250;27100;3547
14250;27125;3547
14250;27150;3547
14250;27175;3547
14250;27200;3547
14250;27225;3547
14250;27250;3547
14250;27275;3547
14250;27300;3547
14250;27325;3547
14250;27350;3547
14250;27375;3547
14250;27400;3547
14250;27425;3547
14250;27450;3547
14250;27475;3547
14250;27500;3547
14250;27525;3547
14250;27550;3547
14250;27575;3547
14250;27600;3547
14250;27625;3547
14250;27650;3547
14250;27675;3547
14250;27700;3547
14250;27725;3547
14250;27750;3547
14250;27775;3547
14250;27800;3547
14250;27825;3547
14250;27850;3547
14250;27875;3547
14250;27900;3547
14250;27925;3547
14250;27950;3547
14250;27975;3547
14250;28000;3547
14250;28025;3547
14250;28050;3547
14250;28075;3547
14250;28100;3547
14250;28125;3547
14275;26900;3547
14275;26925;3547
14275;26950;3547
14275;26975;3547
14275;27000;3547
14275;27025;3547
14275;27050;3547
14275;27075;3547
14275;27100;3547
14275;27125;3547
14275;27150;3547
14275;27175;3547
14275;27200;3547
14275;27225;3547
14275;27250;3547
14275;27275;3547
14275;27300;3547
14275;27325;3547
14275;27350;3547
14275;27375;3547
14275;27400;3547
14275;27425;3547
14275;27450;3547
14275;27475;3547
14275;27500;3547
14275;27525;3547
14275;27550;3547
14275;27575;3547
14275;27600;3547
14275;27625;3547
14275;27650;3547
14275;27675;3547
14275;27700;3547
14275;27725;3547
14275;27750;3547
14275;27775;3547
14275;27800;3547
14275;27825;3547
14275;27850;3547
14275;27875;3547
14275;27900;3547
14275;27925;3547
14275;27950;3547
14275;27975;3547
14275;28000;3547
14275;28025;3547
14275;28050;3547
14275;28075;3547
14275;28100;3547
14275;28125;3547
14300;26900;3547
14300;26925;3547
14300;26950;3547
14300;26975;3547
14300;27000;3547
14300;27025;3547
14300;27050;3547
14300;27075;3547
14300;27100;3547
14300;27125;3547
14300;27150;3547
14300;27175;3547
14300;27200;3547
14300;27225;3547
14300;27250;3547
14300;27275;3547
14300;27300;3547
14300;27325;3547
14300;27350;3547
14300;27375;3547
14300;27400;3547
14300;27425;3547
14300;27450;3547
14300;27475;3547
14300;27500;3547
14300;27525;3547
14300;27550;3547
14300;27575;3547
14300;27600;3547
14300;27625;3547
14300;27650;3547
14300;27675;3547
14300;27700;3547
14300;27725;3547
14300;27750;3547
14300;27775;3547
14300;27800;3547
14300;27825;3547
14300;27850;3547
14300;27875;3547
14300;27900;3547
14300;27925;3547
14300;27950;3547
14300;27975;3547
14300;28000;3547
14300;28025;3547
14300;28050;3547
14300;28075;3547
14300;28100;3547
14300;28125;3547
14325;26925;3547
14325;26950;3547
14325;26975;3547
14325;27000;3547
14325;27025;3547
14325;27050;3547
14325;27075;3547
14325;27100;3547
14325;27125;3547
14325;27150;3547
14325;27175;3547
14325;27200;3547
14325;27225;3547
14325;27250;3547
14325;27275;3547
14325;27300;3547
14325;27325;3547
14325;27350;3547
14325;27375;3547
14325;27400;3547
14325;27425;3547
14325;27450;3547
14325;27475;3547
14325;27500;3547
14325;27525;3547
14325;27550;3547
14325;27575;3547
14325;27600;3547
14325;27625;3547
14325;27650;3547
14325;27675;3547
14325;27700;3547
14325;27725;3547
14325;27750;3547
14325;27775;3547
14325;27800;3547
14325;27825;3547
14325;27850;3547
14325;27875;3547
14325;27900;3547
14325;27925;3547
14325;27950;3547
14325;27975;3547
14325;28000;3547
14325;28025;3547
14325;28050;3547
14325;28075;3547
14325;28100;3547
14325;28125;3547
14350;26925;3547
14350;26950;3547
14350;26975;3547
14350;27000;3547
14350;27025;3547
14350;27050;3547
14350;27075;3547
14350;27100;3547
14350;27125;3547
14350;27150;3547
14350;27175;3547
14350;27200;3547
14350;27225;3547
14350;27250;3547
14350;27275;3547
14350;27300;3547
14350;27325;3547
14350;27350;3547
14350;27375;3547
14350;27400;3547
14350;27425;3547
14350;27450;3547
14350;27475;3547
14350;27500;3547
14350;27525;3547
14350;27550;3547
14350;27575;3547
14350;27600;3547
14350;27625;3547
14350;27650;3547
14350;27675;3547
14350;27700;3547
14350;27725;3547
14350;27750;3547
14350;27775;3547
14350;27800;3547
14350;27825;3547
14350;27850;3547
14350;27875;3547
14350;27900;3547
14350;27925;3547
14350;27950;3547
14350;27975;3547
14350;28000;3547
14350;28025;3547
14350;28050;3547
14350;28075;3547
14350;28100;3547
14350;28125;3547
14375;26925;3547
14375;26950;3547
14375;26975;3547
14375;27000;3547
14375;27025;3547
14375;27050;3547
14375;27075;3547
14375;27100;3547
14375;27125;3547
14375;27150;3547
14375;27175;3547
14375;27200;3547
14375;27225;3547
14375;27250;3547
14375;27275;3547
14375;27300;3547
14375;27325;3547
14375;27350;3547
14375;27375;3547
14375;27400;3547
14375;27425;3547
14375;27450;3547
14375;27475;3547
14375;27500;3547
14375;27525;3547
14375;27550;3547
14375;27575;3547
14375;27600;3547
14375;27625;3547
14375;27650;3547
14375;27675;3547
14375;27700;3547
14375;27725;3547
14375;27750;3547
14375;27775;3547
14375;27800;3547
14375;27825;3547
14375;27850;3547
14375;27875;3547
14375;27900;3547
14375;27925;3547
14375;27950;3547
14375;27975;3547
14375;28000;3547
14375;28025;3547
14375;28050;3547
14375;28075;3547
14375;28100;3547
14375;28125;3547
14400;26925;3547
14400;26950;3547
14400;26975;3547
14400;27000;3547
14400;27025;3547
14400;27050;3547
14400;27075;3547
14400;27100;3547
14400;27125;3547
14400;27150;3547
14400;27175;3547
14400;27200;3547
14400;27225;3547
14400;27250;3547
14400;27275;3547
14400;27300;3547
14400;27325;3547
14400;27350;3547
14400;27375;3547
14400;27400;3547
14400;27425;3547
14400;27450;3547
14400;27475;3547
14400;27500;3547
14400;27525;3547
14400;27550;3547
14400;27575;3547
14400;27600;3547
14400;27625;3547
14400;27650;3547
14400;27675;3547
14400;27700;3547
14400;27725;3547
14400;27750;3547
14400;27775;3547
14400;27800;3547
14400;27825;3547
14400;27850;3547
14400;27875;3547
14400;27900;3547
14400;27925;3547
14400;27950;3547
14400;27975;3547
14400;28000;3547
14400;28025;3547
14400;28050;3547
14400;28075;3547
14400;28100;3547
14400;28125;3547
14425;26950;3547
14425;26975;3547
14425;27000;3547
14425;27025;3547
14425;27050;3547
14425;27075;3547
14425;27100;3547
14425;27125;3547
14425;27150;3547
14425;27175;3547
14425;27200;3547
14425;27225;3547
14425;27250;3547
14425;27275;3547
14425;27300;3547
14425;27325;3547
14425;27350;3547
14425;27375;3547
14425;27400;3547
14425;27425;3547
14425;27450;3547
14425;27475;3547
14425;27500;3547
14425;27525;3547
14425;27550;3547
14425;27575;3547
14425;27600;3547
14425;27625;3547
14425;27650;3547
14425;27675;3547
14425;27700;3547
14425;27725;3547
14425;27750;3547
14425;27775;3547
14425;27800;3547
14425;27825;3547
14425;27850;3547
14425;27875;3547
14425;27900;3547
14425;27925;3547
14425;27950;3547
14425;27975;3547
14425;28000;3547
14425;28025;3547
14425;28050;3547
14425;28075;3547
14425;28100;3547
14425;28125;3547
14450;26950;3547
14450;26975;3547
14450;27000;3547
14450;27025;3547
14450;27050;3547
14450;27075;3547
14450;27100;3547
14450;27125;3547
14450;27150;3547
14450;27175;3547
14450;27200;3547
14450;27225;3547
14450;27250;3547
14450;27275;3547
14450;27300;3547
14450;27325;3547
14450;27350;3547
14450;27375;3547
14450;27400;3547
14450;27425;3547
14450;27450;3547
14450;27475;3547
14450;27500;3547
14450;27525;3547
14450;27550;3547
14450;27575;3547
14450;27600;3547
14450;27625;3547
14450;27650;3547
14450;27675;3547
14450;27700;3547
14450;27725;3547
14450;27750;3547
14450;27775;3547
14450;27800;3547
14450;27825;3547
14450;27850;3547
14450;27875;3547
14450;27900;3547
14450;27925;3547
14450;27950;3547
14450;27975;3547
14450;28000;3547
14450;28025;3547
14450;28050;3547
14450;28075;3547
14450;28100;3547
14450;28125;3547
14475;26950;3547
14475;26975;3547
14475;27000;3547
14475;27025;3547
14475;27050;3547
14475;27075;3547
14475;27100;3547
14475;27125;3547
14475;27150;3547
14475;27175;3547
14475;27200;3547
14475;27225;3547
14475;27250;3547
14475;27275;3547
14475;27300;3547
14475;27325;3547
14475;27350;3547
14475;27375;3547
14475;27400;3547
14475;27425;3547
14475;27450;3547
14475;27475;3547
14475;27500;3547
14475;27525;3547
14475;27550;3547
14475;27575;3547
14475;27600;3547
14475;27625;3547
14475;27650;3547
14475;27675;3547
14475;27700;3547
14475;27725;3547
14475;27750;3547
14475;27775;3547
14475;27800;3547
14475;27825;3547
14475;27850;3547
14475;27875;3547
14475;27900;3547
14475;27925;3547
14475;27950;3547
14475;27975;3547
14475;28000;3547
14475;28025;3547
14475;28050;3547
14475;28075;3547
14475;28100;3547
14475;28125;3547
14475;28150;3547
14500;26950;3547
14500;26975;3547
14500;27000;3547
14500;27025;3547
14500;27050;3547
14500;27075;3547
14500;27100;3547
14500;27125;3547
14500;27150;3547
14500;27175;3547
14500;27200;3547
14500;27225;3547
14500;27250;3547
14500;27275;3547
14500;27300;3547
14500;27325;3547
14500;27350;3547
14500;27375;3547
14500;27400;3547
14500;27425;3547
14500;27450;3547
14500;27475;3547
14500;27500;3547
14500;27525;3547
14500;27550;3547
14500;27575;3547
14500;27600;3547
14500;27625;3547
14500;27650;3547
14500;27675;3547
14500;27700;3547
14500;27725;3547
14500;27750;3547
14500;27775;3547
14500;27800;3547
14500;27825;3547
14500;27850;3547
14500;27875;3547
14500;27900;3547
14500;27925;3547
14500;27950;3547
14500;27975;3547
14500;28000;3547
14500;28025;3547
14500;28050;3547
14500;28075;3547
14500;28100;3547
14500;28125;3547
14500;28150;3547
14500;28175;3547
14525;26950;3547
14525;26975;3547
14525;27000;3547
14525;27025;3547
14525;27050;3547
14525;27075;3547
14525;27100;3547
14525;27125;3547
14525;27150;3547
14525;27175;3547
14525;27200;3547
14525;27225;3547
14525;27250;3547
14525;27275;3547
14525;27300;3547
14525;27325;3547
14525;27350;3547
14525;27375;3547
14525;27400;3547
14525;27425;3547
14525;27450;3547
14525;27475;3547
14525;27500;3547
14525;27525;3547
14525;27550;3547
14525;27575;3547
14525;27600;3547
14525;27625;3547
14525;27650;3547
14525;27675;3547
14525;27700;3547
14525;27725;3547
14525;27750;3547
14525;27775;3547
14525;27800;3547
14525;27825;3547
14525;27850;3547
14525;27875;3547
14525;27900;3547
14525;27925;3547
14525;27950;3547
14525;27975;3547
14525;28000;3547
14525;28025;3547
14525;28050;3547
14525;28075;3547
14525;28100;3547
14525;28125;3547
14525;28150;3547
14525;28175;3547
14525;28200;3547
14550;26950;3547
14550;26975;3547
14550;27000;3547
14550;27025;3547
14550;27050;3547
14550;27075;3547
14550;27100;3547
14550;27125;3547
14550;27150;3547
14550;27175;3547
14550;27200;3547
14550;27225;3547
14550;27250;3547
14550;27275;3547
14550;27300;3547
14550;27325;3547
14550;27350;3547
14550;27375;3547
14550;27400;3547
14550;27425;3547
14550;27450;3547
14550;27475;3547
14550;27500;3547
14550;27525;3547
14550;27550;3547
14550;27575;3547
14550;27600;3547
14550;27625;3547
14550;27650;3547
14550;27675;3547
14550;27700;3547
14550;27725;3547
14550;27750;3547
14550;27775;3547
14550;27800;3547
14550;27825;3547
14550;27850;3547
14550;27875;3547
14550;27900;3547
14550;27925;3547
14550;27950;3547
14550;27975;3547
14550;28000;3547
14550;28025;3547
14550;28050;3547
14550;28075;3547
14550;28100;3547
14550;28125;3547
14550;28150;3547
14550;28175;3547
14550;28200;3547
14550;28225;3547
14575;26950;3547
14575;26975;3547
14575;27000;3547
14575;27025;3547
14575;27050;3547
14575;27075;3547
14575;27100;3547
14575;27125;3547
14575;27150;3547
14575;27175;3547
14575;27200;3547
14575;27225;3547
14575;27250;3547
14575;27275;3547
14575;27300;3547
14575;27325;3547
14575;27350;3547
14575;27375;3547
14575;27400;3547
14575;27425;3547
14575;27450;3547
14575;27475;3547
14575;27500;3547
14575;27525;3547
14575;27550;3547
14575;27575;3547
14575;27600;3547
14575;27625;3547
14575;27650;3547
14575;27675;3547
14575;27700;3547
14575;27725;3547
14575;27750;3547
14575;27775;3547
14575;27800;3547
14575;27825;3547
14575;27850;3547
14575;27875;3547
14575;27900;3547
14575;27925;3547
14575;27950;3547
14575;27975;3547
14575;28000;3547
14575;28025;3547
14575;28050;3547
14575;28075;3547
14575;28100;3547
14575;28125;3547
14575;28150;3547
14575;28175;3547
14575;28200;3547
14575;28225;3547
14575;28250;3547
14600;26950;3547
14600;26975;3547
14600;27000;3547
14600;27025;3547
14600;27050;3547
14600;27075;3547
14600;27100;3547
14600;27125;3547
14600;27150;3547
14600;27175;3547
14600;27200;3547
